SKU_ID,sku,product_line,brand,sales,price
1837,Intel McAfee Antivirus-Total Protection,Software,"INTEL",2,899
1838,Croma HDR DLED 60cm EL7067,TV LCD,"CROMA-ADONIS",3,11900
1839,Travel Blue Dual USB Wall Charger Europe,Phones Mobile Accessories,"TRAVEL BLUE",1,995
1840,LG Tone Active+ BT Headset Blk,Lifestyle & Wearables,"LG",15,5789
1841,Philips Mixer Grndr HL7699 Hulk 750 W,Kitchen Appliances,"PHILIPS",21,3494
1842,GM Universal Travel Adaptor Atlas 3222,Travel Accessories,"GM",5,989
1843,CROMA SIRON 1250W CRK2102 Grey,Home Appliances,"CROMA",32,883.09375
1844,Casemate Naked Tough iPhone 5S/SE Clr,Phones Mobile Accessories,"CASEMATE",2,899
1845,SanDisk Pendrive Force 16GB,Storage Media,"SANDISK",43,498.7209302
1846,HP Ink Cartrdge 678 Tri Color New,Printers & Office Solutions,"HP",1,636
1847,LG INV/AC 2T JS-Q24NPXA 3S,Air Conditioners,"LG",1,45722
1848,Bose SoundTouch 30 Series III Black,Shop in Shop,"BOSE",3,57263
1849,Casemate Naked tough Google Pixel XL Clr,Phones Mobile Accessories,"CASEMATE",1,896
1850,Panasonic M/W Conv 20L NN-CT265MFDG,Microwaves,"PANASONIC",4,9990
1851,ACER 15 E5-575G 6Gi3 4GB2X 1TB,Mobile Computing,"ACER",1,35990
1852,Micromax Canvas Tab P702 4G BLK 17cm,Tablets & Detachables,"MICROMAX",1,8499
1853,Croma 38cm laptop Backpack XL5177 K9021W,Computer Bags,"CROMA",2,1990
1854,Sony LED 124cm KLV-49W672E,TV LCD,"SONY",7,67318.71429
1855,Apple Lightening Cable,Phones Mobile Accessories,"APPLE",2,1460
1856,Targus Smart Surge 4 with 2 USB Ports,PC Accessories,"TARGUS",3,1599
1857,McCoy R/Cooler 17L Captain,Cooling & Heating Appliances,"MCCOY",1,3295
1858,Super General S/AC 1T SGSI125-3BE 3S,Air Conditioners,"Super General",1,23800
1859,Scratchgard Tempered Glass iPhone 6/6S,Phones Mobile Accessories,"SCRATCHGARD",30,429.6333333
1860,Kent W-Purifier RO Pearl,Water Purifiers,"KENT",3,17990
1861,SAMSUNG REF FF 670L RT65K7058BS/TL 3S,Refrigerators,"SAMSUNG",4,71572.5
1862,Usha 400mm Maxx Air Table Fan,Fans,"USHA",2,1999
1863,Philips Female Epilator BRE630/00,Health & Personal Care,"PHILIPS",3,6300
1864,SAMSUNG W/M TL 6.5KG WA65M4200HD/TL SLV,Washing Machines,"SAMSUNG",1,19771
1865,"Croma 12"" Laptop BAG CRXL5117",Computer Bags,"CROMA",2,799
1866,SONY LED 124cm 49X7002E,TV LCD,"SONY",2,89990
1867,ENVENT BT Earphone Live Tune 505 Grey,Earphones/Headphones,"ENVENT",1,1399
1868,PS4 Dual Shock Controller Grey Blue,Gaming Hardware,"SONY",1,4491
1869,Canon AIO E470 IE/TS 3170 WIFI Printer,Printers & Office Solutions,"CANON",101,4944.475248
1870,Sony Headphone MDR-XB450 Black,Earphones/Headphones,"SONY",1,2190
1871,HP- USB Flash Drive 8GB V215W/B,Storage Media,"HP",1,324
1872,Stuffcool Puretuff Tempered J2 2016,Phones Mobile Accessories,"STUFFCOOL",1,224
1873,Defunc Earphone Go Sport Black,Earphones/Headphones,"DEFUNC",4,949
1874,Travel Blue Pouches Triple Pod,Travel Accessories,"TRAVEL BLUE",4,895
1875,Usha 400mm Maxx Air Pedestal Fan,Fans,"USHA",4,2500
1876,McCoy R/Cooler 45L Commando,Cooling & Heating Appliances,"MCCOY",4,8190.25
1877,Sony BT Speaker XB10 Blue,MP3 Players,"SONY",11,3391.818182
1878,Croma Induction Cooker CRAG0140 Slim,Kitchen Appliances,"CROMA",16,2502.3125
1879,Hama Tripod Star 62 4162,Imaging Accessories,"CROMA",2,2399
1880,LG REF SBS 687L GCB247SLUV SHINEY STL,Refrigerators,"LG",3,73516
1881,SUPER GENERAL REF FF360L3S SGRI400CBNF,Refrigerators,"Super General",1,35700
1882,Philips Sports Earphone SHQ6500 Blk,Earphones/Headphones,"PHILIPS",5,3199
1883,Circle Powerbank LP 8000mAH,Phones Mobile Accessories,"CIRCLE",2,949
1884,Sony Earphone MDR-EX15AP/B Black,Earphones/Headphones,"SONY",25,890
1885,Aviz Universal Folder Case Upto 5inch,Phones Mobile Accessories,"STUFFCOOL",1,399
1886,CATZ Triangle Bluetooth Speaker Black,MP3 Players,"iFrogz",1,1699
1887,VOLTAS S/AC 1T 125 EYS 5S,Air Conditioners,"VOLTAS",2,28892
1888,CTB-800 Tablet Accessories Kit,Tablets & Detachables,"CIRCLE",1,499
1889,CROMA S/AC 1.5T CRAC7616 5SPAC,Air Conditioners,"CROMA",2,25240
1890,Croma LED FHD 101cm EL7328 Android New,TV LCD,"CROMA-ADONIS",4,28561.25
1891,Casemate Barely There Samsung S8,Phones Mobile Accessories,"CASEMATE",7,844.1428571
1892,Hama microUSB & Lightning Adapter 124453,Phones Mobile Accessories,"HAMA",1,899
1893,Drav Corded Wooden Antique Phone,Phones Fixed,"DRAV",1,2999
1894,Pureit W/Purifier Mineral RO+UV,Water Purifiers,"PUREIT",5,11990
1895,LG K10 Dual SIM LTE Gold,Smart Phones (OS Based),"LG",1,10951
1896,Sony Sports Earphone XB510AS Black,Earphones/Headphones,"SONY",5,2790
1897,HP USB 2.0 Flash Drive 16GB V150W,Storage Media,"HP",9,529
1898,Philips 2.1 Speaker MMS4545B(Bluetooth),Speakers,"PHILIPS",4,4140
1899,DELL Insp 7567 7Gi7 8GB4X +Off,Mobile Computing,"DELL",4,88990
1900,Google Pixel LTE 128GB Silver,Smart Phones (OS Based),"GOOGLE",1,48020
1901,CANON LENS EF 50mm 1:1.8 STM,Imaging Accessories,"CANON",1,8730
1902,Energizer Tempered Glass 5inch - 5.3inch,Phones Mobile Accessories,"ENERGIZER",1,199
1903,Philips Handheld Steamer GC310/07,Home Appliances,"PHILIPS",2,4845
1904,JBL Earphone T110 White,Earphones/Headphones,"JBL",1,999
1905,SAMSUNG LED 123cm 49M5570,TV LCD,"SAMSUNG",12,68437.75
1906,SONY OLED 139 cm 55A1E,TV LCD,"SONY",3,315000
1907,WHIRLPOOL REF FF 265L SP278 PRM WM 3S,Refrigerators,"WHIRLPOOL",2,22100
1908,Oppo F1 S 64GB Gold,Smart Phones (OS Based),"OPPO",1,17990
1909,PHILIPS Mxr Gndr 750W HL7756/00 3Jar,Kitchen Appliances,"PHILIPS",9,3972.777778
1910,Scratchgard Tempered Glass iPhone 7+,Phones Mobile Accessories,"SCRATCHGARD",11,670.3636364
1911,LG W/M TL 7KG T8077TEELYAFSPEIL,Washing Machines,"LG",2,25066
1912,Skywater Dual Tip Lightng+MicroUSB Cable,Phones Mobile Accessories,"SKYWATER",2,539
1913,Stuffcool Travail Laptop Backpack BRWN,Computer Bags,"STUFFCOOL",1,3499
1914,Philips Hand Blender HR1602/00,Kitchen Appliances,"PHILIPS",9,2645
1915,SAMSUNG Dream LED View Cover S8 BLK,Phones Mobile Accessories,"SAMSUNG",1,2549
1916,NOKIA 3310 Dual SIM Warm Red Glossy,Phones Mobile,"NOKIA",31,3310
1917,Ultra 3.5mm Aux Cable 1.5m UL107BLK-0150,Entertainment Accessories,"ULTRA",4,249
1918,Samsung S8+ Black,Smart Phones (OS Based),"SAMSUNG",9,64900
1919,Usha Electric Kettle 3315,Kitchen Appliances,"USHA",3,1450
1920,Sony Headphone MDR-XB450 Blue,Earphones/Headphones,"SONY",7,2190
1921,Samsung Galaxy J700F Black,Smart Phones (OS Based),"SAMSUNG",4,9949.25
1922,Sony BT Headphone MDR-XB650BTB Black,Earphones/Headphones,"SONY",3,7690
1923,Croma Boombox CD/Casst/RDIO EY3022 CDCR5,Audio Systems,"CROMA",8,3990
1924,Morphy Hand Blender - Pronto Dlx,Kitchen Appliances,"MORPHYRICH",2,1489
1925,Gionee P7 MaxGray,Smart Phones (OS Based),"GIONEE",17,10999
1926,SAMSUNG REF SBS 654L RH62K6007S8/TL,Refrigerators,"SAMSUNG",3,94369
1927,HTC DESIRE 828 DS LTE 3GB/32GB GREY,Smart Phones (OS Based),"HTC",1,9608
1928,SONY USM M Series Tiny Pendrive 8GB WHT,Storage Media,"SONY",2,399
1929,Skullcandy Earphone Jib Rasta,Earphones/Headphones,"SkullCandy",4,799
1930,SC Supertuff Glas ScreenGuard iPad Air-2,Tablets & Detachables,"STUFFCOOL",1,494
1931,Canon Digicam 20.2MP Ixus 285 Black,Digital Cameras,"CANON",1,12995
1932,LG W/M TL 6.2KG T7269NDDLZ WHT,Washing Machines,"LG",5,16551
1933,Philips Female Epilator BRE200/00,Health & Personal Care,"PHILIPS",4,2399
1934,WHIRLPOOL REF DC 200L 215IMPWCOOLROY3S M,Refrigerators,"WHIRLPOOL",13,16183.69231
1935,McCoy R/Cooler 34L Major,Cooling & Heating Appliances,"MCCOY",1,4990
1936,Dell Inspiron 3567 7Gi5 4GB2X+Off BLK,Mobile Computing,"DELL",2,50490
1937,Stuffcool Lightening Cable Sync&Chg 1.5m,Phones Mobile Accessories,"STUFFCOOL",9,937.8888889
1938,Hama Tripod Star 61 4161,Imaging Accessories,"CROMA",3,2099
1939,Envent BT Earphone Livefit Blk,Earphones/Headphones,"ENVENT",2,2099
1940,PANASONIC LED 109cm TH-43ES630D,TV LCD,"PANASONIC",14,45835.71429
1941,SAMSUNG WM TL 11KG WA11J5750SP,Washing Machines,"SAMSUNG",1,34332
1942,Skywater Sim Card Holder,Phones Mobile Accessories,"SKYWATER",4,230
1943,Croma 3Way Surge USB CRAP1039,PC Accessories,"CROMA",22,762.4545455
1944,Sony LED 124CM KLV-49W752D,TV LCD,"SONY",2,57741.5
1945,NOKIA 3 Dual SIM Black,Smart Phones (OS Based),"NOKIA",89,9496.325843
1946,Sandisk Ultra dual drive 16 gb,Phones Mobile Accessories,"SANDISK",17,712.1764706
1947,LOGITECH M221 SILENT BLU,Input Devices,"LOGITECH",1,849
1948,Sony Sports Earphone XB510AS Blue,Earphones/Headphones,"SONY",4,2790
1949,Tablet Accessories Kit,Tablets & Detachables,"CIRCLE",3,499
1950,Sony Xperia XA Dual SIM LTE Rose Gold,Smart Phones (OS Based),"SONY",1,14615
1951,Itek Vision Virtual Reality,Lifestyle & Wearables,"ITEK",1,999
1952,Sandisk 16 GB SD Card G35 Class 10 Ultra,Imaging Accessories,"SANDISK",1,599
1953,Moto G5 Grey,Smart Phones (OS Based),"MOTOROLA",6,11999
1954,Croma surge prt sckt USB adptr CRP1050,PC Accessories,"CROMA",1,872
1955,Bose Wireless Headphn SoundSport Citron,Shop in Shop,"BOSE",1,13275
1956,Catz Tempered Glass Samsung J7 2016,Phones Mobile Accessories,"BRILYANT",1,1079
1957,Dell Ins 5378/7thGen/i5 /8GB/1TB Win10TS,Mobile Computing,"DELL",6,62950.83333
1958,Morphy Pop Up Toaster AT-202,Kitchen Appliances,"MORPHYRICH",5,1669
1959,SAMSUNG REF FF 551L RT56K6378SL/TL 3S,Refrigerators,"SAMSUNG",5,61370
1960,Philips Sports Ephones SHQ1200,Earphones/Headphones,"PHILIPS",17,627.8235294
1961,HP 14-AM091TU 6Gi3 4GBN+Off SLV,Mobile Computing,"HP",30,33574.13333
1962,LENOVO IP110 15 CJIH PQC 4GBN 500GB,Mobile Computing,"LENOVO",1,23792
1963,Philips Ojas LED Emergency Lantern,Home Appliances,"PHILIPS",1,1450
1964,Philips Air Purifier Puma AC3256/20,Air Purifier,"PHILIPS",1,31995
1965,Amazon Fire TV Stick w/voice Remote Blk,DVD/VCD/Content,"AMAZON",113,3992.80531
1966,E-LG INV/AC 1.5T JS-Q18ATXD 3S,Air Conditioners,"LG",1,39772
1967,Croma Stereo Earphones EA7286 MD088L,Earphones/Headphones,"CROMA",1,194
1968,Acer E5-575G-7Gi5 4GB2X +OFF BLK,Mobile Computing,"ACER",2,46990
1969,Croma Nylon Lightning Cbl Blk 1m CA1775,Phones Mobile Accessories,"CROMA",7,919.4285714
1970,WHIRLPOOL S/AC 1.5T 3DC HD SW COPR 5S,Air Conditioners,"WHIRLPOOL",1,33566
1971,IFB WM FL 6.5KG SENORITA AQUA SX,Washing Machines,"IFB",4,30715.75
1972,Motorola Corded Phone CT111,Phones Fixed,"MOTOROLA",3,3490
1973,AWatch S2 42mm SpcGry Alnm BlkSprt MP062,Lifestyle & Wearables,"APPLE",6,32500
1974,Skullcandy Earphone Smokin Bud 2 BLK/RED,Earphones/Headphones,"SkullCandy",4,1999
1975,Philips Earphone SHQ1300OR Orange,Earphones/Headphones,"PHILIPS",1,450
1976,Travel Blue Softy Pillow,Travel Accessories,"TRAVEL BLUE",1,1195
1977,LG M/W Conv 32L MJ3286BFUM,Microwaves,"LG",2,26386.5
1978,Nokia 105 DS Black,Phones Mobile,"NOKIA",1,1389
1979,Sennheiser BT Headphone HD4.50BTNC Black,Earphones/Headphones,"SENNHEISER",1,11992
1980,CATZ Rugged Aux Stereo Cable Black 2M,Phones Mobile Accessories,"BRILYANT",1,399
1981,Usha MG 3053 Colt 500W,Kitchen Appliances,"USHA",1,2099
1982,Catz Tempered Glass iPhone 6/6S,Phones Mobile Accessories,"BRILYANT",10,872
1983,Samsung A520F Black 2017,Smart Phones (OS Based),"SAMSUNG",6,26900
1984,Targus Versv Slm360 Rotat iPad Mini4 Blk,Tablets & Detachables,"TARGUS",2,2490
1985,PHILIPS EARPHONE SHE3700 BLUE,Earphones/Headphones,"PHILIPS",2,423.5
1986,Seagate HDD 2TB Backup Plus Slim 3.0 RD,Storage Media,"SEAGATE",5,6227.6
1987,Preethi Mixer Grinder Lavender MG176,Kitchen Appliances,"PREETHI",1,3585
1988,Super General RefDC 47L SGRI-035HS,Refrigerators,"Super General",1,7191
1989,Maxtor 2 TB External HDD BLK,Storage Media,"SEAGATE",2,5994
1990,Mitashi 2.1ch Speaker 5060BT Black,Speakers,"MITASHI",1,2990
1991,Samsung LED 140cm 55K5570,TV LCD,"SAMSUNG",1,84700
1992,Travel Blue Memory Foam Pillow,Travel Accessories,"TRAVEL BLUE",2,1695
1993,Strontium MicroSD Card Nitro 16GB,Phones Mobile Accessories,"Strontium",2,649
1994,Polo Vault Transparent Case iPhone 6,Phones Mobile Accessories,"SKYWATER",2,1084
1995,IBALL BT Headphone Musi Tap Blk Red,Earphones/Headphones,"IBALL",2,1325
1996,DELL 14 Insp 3467 6Gi3 4GBN +Off W/O Bag,Mobile Computing,"DELL",2,31500
1997,GodrejGP 10xAAA Ultra Heavy Duty Battery,Travel Accessories,"GODREJ",8,110
1998,Philips Mens Shaver S5050,Health & Personal Care,"PHILIPS",2,4349
1999,Philips Earphone SHE1455WT White,Earphones/Headphones,"PHILIPS",22,468.0909091
2000,Casemate Barely There iPhone 7/6s Blk,Phones Mobile Accessories,"CASEMATE",1,895
2001,Bose SoundTouch 20 Series III Black,Shop in Shop,"BOSE",4,33638
2002,Samsung Galaxy S7 Edge 32GB Gold,Smart Phones (OS Based),"SAMSUNG",2,42900
2003,Fitbit Charge 2 Black Silver Small,Lifestyle & Wearables,"FITBIT",1,12749
2004,Neopack HDD Case 2.5inch Blu / New,Computer Bags,"NeoPack",3,399
2005,Mercedes MFI cable + Mirco USB Cable,Phones Mobile Accessories,"SKYWATER",1,1999
2006,Morphy MixrGrindr Icon Classique 750watt,Kitchen Appliances,"MORPHYRICH",3,4379
2007,"Croma LED FHD 122cm 48"" EL7330",TV LCD,"CROMA-ADONIS",10,29647.7
2008,Apple MagSafe Pwr Adapter 60W,Peripherals,"APPLE",5,6494
2009,Sony DSLR 6000L Black,Digital Cameras,"SONY",3,44991
2010,Philips MP3 Mix Black 4 GB,MP3 Players,"PHILIPS",1,1899
2011,Catz tempered Privacy Scr IPhone 7+,Phones Mobile Accessories,"BRILYANT",2,1699
2012,SAMSUNG LED 124cm 49M6300,TV LCD,"SAMSUNG",1,73015
2013,Sony Party Speaker MHC V44D,Audio Systems,"SONY",2,27540.5
2014,Logitech Bluetooth Speaker X300 Red,MP3 Players,"LOGITECH",2,2774
2015,HP ENVY 13 -D052 Slv 33cm,Mobile Computing,"HP",2,44569.5
